,acc,uar,epoch,dataset
fold1,0.6095808383233533,0.5087238255612346,337,msp-improv
fold2,0.5918712955122777,0.49024895762758974,447,msp-improv
fold3,0.548951048951049,0.4858472133487831,465,msp-improv
fold4,0.60412147505423,0.5824115278660734,303,msp-improv
fold5,0.5271028037383177,0.45200703141141313,475,msp-improv
average,0.5763254923158455,0.5038477111630189,475,msp-improv
