,acc,uar,epoch,dataset
fold1,0.6407185628742516,0.5216687733211196,327,msp-improv
fold2,0.6020321761219306,0.5218678709635522,444,msp-improv
fold3,0.5541958041958042,0.4621911279243122,329,msp-improv
fold4,0.6127982646420824,0.5730239457512185,463,msp-improv
fold5,0.5504672897196262,0.48232847101089366,352,msp-improv
average,0.592042419510739,0.5122160377942193,352,msp-improv
