,acc,uar,epoch,dataset
fold1,0.5844311377245509,0.49364082344915133,125,msp-improv
fold2,0.5207451312447079,0.44055725222009606,200,msp-improv
fold3,0.5227272727272727,0.4846780121948058,267,msp-improv
fold4,0.5932754880694143,0.5874125874125874,181,msp-improv
fold5,0.4654205607476635,0.42646390950757296,225,msp-improv
average,0.5373199181027218,0.48655051695684265,225,msp-improv
