,acc,uar,epoch,dataset
fold1,0.5623800383877159,0.5358953453123857,323,iemocap
fold2,0.6962264150943396,0.5582917340217628,492,iemocap
fold3,0.5358851674641149,0.4763500422808088,313,iemocap
fold4,0.5243445692883895,0.4711620329436422,452,iemocap
fold5,0.6292749658002736,0.5352852158918144,499,iemocap
average,0.5896222312069667,0.5153968740900827,499,iemocap
