,acc,uar,epoch,dataset
fold1,0.6083832335329341,0.5050606568286674,334,msp-improv
fold2,0.5732430143945809,0.45785720377992883,317,msp-improv
fold3,0.5629370629370629,0.4854349750635988,410,msp-improv
fold4,0.571583514099783,0.5240146217418945,390,msp-improv
fold5,0.5149532710280373,0.4443052331322038,406,msp-improv
average,0.5662200191984796,0.48333453810925864,406,msp-improv
