,acc,uar,epoch,dataset
fold1,0.5365269461077844,0.4834933829481087,304,msp-improv
fold2,0.5317527519051651,0.515171400772474,301,msp-improv
fold3,0.5104895104895105,0.47334672869698075,310,msp-improv
fold4,0.5932754880694143,0.5809387582114854,318,msp-improv
fold5,0.5205607476635514,0.47269068942147985,341,msp-improv
average,0.5385210888470852,0.5051281920101058,341,msp-improv
