,acc,uar,epoch,dataset
fold1,0.6195121951219512,0.5069036370899798,194,crema-d
fold2,0.6338624338624339,0.5377512235631732,255,crema-d
fold3,0.6956989247311828,0.5534736143357182,280,crema-d
fold4,0.6903499469777307,0.5632957283473393,219,crema-d
fold5,0.6481675392670158,0.5604753945988398,276,crema-d
average,0.657518207992063,0.54437991958701,276,crema-d
