,acc,uar,epoch,dataset
fold1,0.5834932821497121,0.5518285432803369,203,iemocap
fold2,0.6490566037735849,0.5224028880256714,132,iemocap
fold3,0.5645933014354066,0.4999948263989239,261,iemocap
fold4,0.50187265917603,0.45788335227990395,102,iemocap
fold5,0.5896032831737346,0.5671818339120815,226,iemocap
average,0.5777238259416937,0.5198582887793834,226,iemocap
