,acc,uar,epoch,dataset
fold1,0.6218809980806143,0.5827277380510418,231,iemocap
fold2,0.690566037735849,0.7048941583665449,290,iemocap
fold3,0.6092503987240829,0.5780493918342735,264,iemocap
fold4,0.5898876404494382,0.5596946795222658,232,iemocap
fold5,0.5772913816689467,0.547722214170359,209,iemocap
average,0.6177752913317862,0.594617636388897,209,iemocap
