,acc,uar,epoch,dataset
fold1,0.6468330134357005,0.686985572771411,175,iemocap
fold2,0.6754716981132075,0.6573405466345849,111,iemocap
fold3,0.645933014354067,0.6223797494549879,142,iemocap
fold4,0.5823970037453183,0.5706917603469327,174,iemocap
fold5,0.5937072503419972,0.5794848426140095,170,iemocap
average,0.6288683959980581,0.6233764943643851,170,iemocap
