,acc,uar,epoch,dataset
fold1,0.6353166986564299,0.6899964683443274,398,iemocap
fold2,0.6867924528301886,0.7363057749546519,354,iemocap
fold3,0.6044657097288676,0.5816090077746736,376,iemocap
fold4,0.5880149812734082,0.5771292670717958,460,iemocap
fold5,0.5567715458276333,0.5707296368379643,346,iemocap
average,0.6142722776633055,0.6311540309966825,346,iemocap
